03.02.2017  0:00:00,53 - lsm, INFO, ALL IS WELL  
03.02.2017  4:13:29,28 - lsm, INFO, ALL IS WELL  
03.02.2017  4:13:43,75 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:13:44,12 - lsm, INFO, ALL IS WELL  
03.02.2017  4:13:58,59 - lsm, INFO, ALL IS WELL  
03.02.2017  4:14:12,83 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:14:13,25 - lsm, INFO, ALL IS WELL  
03.02.2017  4:14:27,69 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:14:28,06 - lsm, INFO, ALL IS WELL  
03.02.2017  4:14:42,47 - lsm, INFO, ALL IS WELL  
03.02.2017  4:14:56,72 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:14:57,10 - lsm, INFO, ALL IS WELL  
03.02.2017  4:15:11,60 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:15:11,93 - lsm, INFO, ALL IS WELL  
03.02.2017  4:15:26,38 - lsm, INFO, ALL IS WELL  
03.02.2017  4:15:40,61 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:15:41,00 - lsm, INFO, ALL IS WELL  
03.02.2017  4:15:55,53 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:15:56,03 - lsm, INFO, ALL IS WELL  
03.02.2017  4:16:10,68 - lsm, INFO, ALL IS WELL  
03.02.2017  4:16:24,92 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:16:25,28 - lsm, INFO, ALL IS WELL  
03.02.2017  4:16:39,77 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:16:40,12 - lsm, INFO, ALL IS WELL  
03.02.2017  4:16:54,56 - lsm, INFO, ALL IS WELL  
03.02.2017  4:17:08,80 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:17:09,19 - lsm, INFO, ALL IS WELL  
03.02.2017  4:17:23,62 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:17:23,97 - lsm, INFO, ALL IS WELL  
03.02.2017  4:17:38,42 - lsm, INFO, ALL IS WELL  
03.02.2017  4:17:52,68 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:17:53,06 - lsm, INFO, ALL IS WELL  
03.02.2017  4:18:07,48 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:18:07,82 - lsm, INFO, ALL IS WELL  
03.02.2017  4:18:22,30 - lsm, INFO, ALL IS WELL  
03.02.2017  4:18:36,59 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:18:37,00 - lsm, INFO, ALL IS WELL  
03.02.2017  4:18:51,45 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:18:51,80 - lsm, INFO, ALL IS WELL  
03.02.2017  4:19:06,22 - lsm, INFO, ALL IS WELL  
03.02.2017  4:19:20,50 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:19:20,87 - lsm, INFO, ALL IS WELL  
03.02.2017  4:19:35,30 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:19:35,65 - lsm, INFO, ALL IS WELL  
03.02.2017  4:19:50,07 - lsm, INFO, ALL IS WELL  
03.02.2017  4:20:04,37 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:20:04,75 - lsm, INFO, ALL IS WELL  
03.02.2017  4:20:19,25 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:20:19,63 - lsm, INFO, ALL IS WELL  
03.02.2017  4:20:34,06 - lsm, INFO, ALL IS WELL  
03.02.2017  4:20:48,34 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:20:48,71 - lsm, INFO, ALL IS WELL  
03.02.2017  4:21:03,14 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:21:03,50 - lsm, INFO, ALL IS WELL  
03.02.2017  4:21:17,93 - lsm, INFO, ALL IS WELL  
03.02.2017  4:21:32,14 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:21:32,79 - lsm, INFO, ALL IS WELL  
03.02.2017  4:21:47,29 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:21:47,65 - lsm, INFO, ALL IS WELL  
03.02.2017  4:22:02,09 - lsm, INFO, ALL IS WELL  
03.02.2017  4:22:16,47 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:22:16,83 - lsm, INFO, ALL IS WELL  
03.02.2017  4:22:31,28 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:22:31,64 - lsm, INFO, ALL IS WELL  
03.02.2017  4:22:46,18 - lsm, INFO, ALL IS WELL  
03.02.2017  4:23:00,38 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:23:00,75 - lsm, INFO, ALL IS WELL  
03.02.2017  4:23:15,19 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:23:15,64 - lsm, INFO, ALL IS WELL  
03.02.2017  4:23:30,07 - lsm, INFO, ALL IS WELL  
03.02.2017  4:23:44,35 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:23:44,73 - lsm, INFO, ALL IS WELL  
03.02.2017  4:23:59,17 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:23:59,52 - lsm, INFO, ALL IS WELL  
03.02.2017  4:24:13,98 - lsm, INFO, ALL IS WELL  
03.02.2017  4:24:28,28 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:24:28,66 - lsm, INFO, ALL IS WELL  
03.02.2017  4:24:43,34 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:24:43,69 - lsm, INFO, ALL IS WELL  
03.02.2017  4:24:58,35 - lsm, INFO, ALL IS WELL  
03.02.2017  4:25:12,59 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:25:12,95 - lsm, INFO, ALL IS WELL  
03.02.2017  4:25:27,38 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:25:27,74 - lsm, INFO, ALL IS WELL  
03.02.2017  4:25:42,17 - lsm, INFO, ALL IS WELL  
03.02.2017  4:25:56,40 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:25:56,91 - lsm, INFO, ALL IS WELL  
03.02.2017  4:26:11,48 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:26:11,87 - lsm, INFO, ALL IS WELL  
03.02.2017  4:26:26,28 - lsm, INFO, ALL IS WELL  
03.02.2017  4:26:40,53 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:26:40,93 - lsm, INFO, ALL IS WELL  
03.02.2017  4:26:55,41 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:26:55,78 - lsm, INFO, ALL IS WELL  
03.02.2017  4:27:10,21 - lsm, INFO, ALL IS WELL  
03.02.2017  4:27:24,53 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:27:24,90 - lsm, INFO, ALL IS WELL  
03.02.2017  4:27:39,31 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:27:39,66 - lsm, INFO, ALL IS WELL  
03.02.2017  4:27:54,11 - lsm, INFO, ALL IS WELL  
03.02.2017  4:28:08,37 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:28:08,76 - lsm, INFO, ALL IS WELL  
03.02.2017  4:28:23,19 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:28:23,55 - lsm, INFO, ALL IS WELL  
03.02.2017  4:28:37,98 - lsm, INFO, ALL IS WELL  
03.02.2017  4:28:52,25 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:28:52,61 - lsm, INFO, ALL IS WELL  
03.02.2017  4:29:07,10 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:29:07,46 - lsm, INFO, ALL IS WELL  
03.02.2017  4:29:21,94 - lsm, INFO, ALL IS WELL  
03.02.2017  4:29:36,25 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:29:36,62 - lsm, INFO, ALL IS WELL  
03.02.2017  4:29:51,04 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:29:51,39 - lsm, INFO, ALL IS WELL  
03.02.2017  4:30:05,84 - lsm, INFO, ALL IS WELL  
03.02.2017  4:30:20,05 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:30:20,43 - lsm, INFO, ALL IS WELL  
03.02.2017  4:30:34,89 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:30:35,25 - lsm, INFO, ALL IS WELL  
03.02.2017  4:30:49,83 - lsm, INFO, ALL IS WELL  
03.02.2017  4:31:04,10 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:31:04,44 - lsm, INFO, ALL IS WELL  
03.02.2017  4:31:18,88 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:31:19,24 - lsm, INFO, ALL IS WELL  
03.02.2017  4:31:33,76 - lsm, INFO, ALL IS WELL  
03.02.2017  4:31:47,98 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:31:48,35 - lsm, INFO, ALL IS WELL  
03.02.2017  4:32:02,76 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:32:03,11 - lsm, INFO, ALL IS WELL  
03.02.2017  4:32:17,61 - lsm, INFO, ALL IS WELL  
03.02.2017  4:32:31,94 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:32:32,46 - lsm, INFO, ALL IS WELL  
03.02.2017  4:32:46,87 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:32:47,23 - lsm, INFO, ALL IS WELL  
03.02.2017  4:33:01,71 - lsm, INFO, ALL IS WELL  
03.02.2017  4:33:15,96 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:33:16,32 - lsm, INFO, ALL IS WELL  
03.02.2017  4:33:30,77 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:33:31,13 - lsm, INFO, ALL IS WELL  
03.02.2017  4:33:45,68 - lsm, INFO, ALL IS WELL  
03.02.2017  4:34:00,05 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:34:00,49 - lsm, INFO, ALL IS WELL  
03.02.2017  4:34:14,92 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:34:15,27 - lsm, INFO, ALL IS WELL  
03.02.2017  4:34:29,73 - lsm, INFO, ALL IS WELL  
03.02.2017  4:34:43,95 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:34:44,32 - lsm, INFO, ALL IS WELL  
03.02.2017  4:34:58,75 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:34:59,11 - lsm, INFO, ALL IS WELL  
03.02.2017  4:35:13,54 - lsm, INFO, ALL IS WELL  
03.02.2017  4:35:27,80 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:35:28,19 - lsm, INFO, ALL IS WELL  
03.02.2017  4:35:42,65 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:35:43,00 - lsm, INFO, ALL IS WELL  
03.02.2017  4:35:57,45 - lsm, INFO, ALL IS WELL  
03.02.2017  4:36:11,68 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:36:12,04 - lsm, INFO, ALL IS WELL  
03.02.2017  4:36:26,49 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:36:26,86 - lsm, INFO, ALL IS WELL  
03.02.2017  4:36:41,51 - lsm, INFO, ALL IS WELL  
03.02.2017  4:36:55,87 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:36:56,27 - lsm, INFO, ALL IS WELL  
03.02.2017  4:37:10,73 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:37:11,08 - lsm, INFO, ALL IS WELL  
03.02.2017  4:37:25,64 - lsm, INFO, ALL IS WELL  
03.02.2017  4:37:39,89 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:37:40,24 - lsm, INFO, ALL IS WELL  
03.02.2017  4:37:54,75 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:37:55,11 - lsm, INFO, ALL IS WELL  
03.02.2017  4:38:09,55 - lsm, INFO, ALL IS WELL  
03.02.2017  4:38:23,88 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:38:24,23 - lsm, INFO, ALL IS WELL  
03.02.2017  4:38:38,74 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:38:39,09 - lsm, INFO, ALL IS WELL  
03.02.2017  4:38:53,52 - lsm, INFO, ALL IS WELL  
03.02.2017  4:39:07,77 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:39:08,17 - lsm, INFO, ALL IS WELL  
03.02.2017  4:39:22,60 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:39:22,98 - lsm, INFO, ALL IS WELL  
03.02.2017  4:39:37,55 - lsm, INFO, ALL IS WELL  
03.02.2017  4:39:51,85 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:39:52,24 - lsm, INFO, ALL IS WELL  
03.02.2017  4:40:06,70 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:40:07,06 - lsm, INFO, ALL IS WELL  
03.02.2017  4:40:21,50 - lsm, INFO, ALL IS WELL  
03.02.2017  4:40:35,74 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:40:36,12 - lsm, INFO, ALL IS WELL  
03.02.2017  4:40:50,58 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:40:50,95 - lsm, INFO, ALL IS WELL  
03.02.2017  4:41:05,39 - lsm, INFO, ALL IS WELL  
03.02.2017  4:41:19,63 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:41:20,02 - lsm, INFO, ALL IS WELL  
03.02.2017  4:41:34,44 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:41:34,83 - lsm, INFO, ALL IS WELL  
03.02.2017  4:41:49,26 - lsm, INFO, ALL IS WELL  
03.02.2017  4:42:03,55 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:42:03,91 - lsm, INFO, ALL IS WELL  
03.02.2017  4:42:18,40 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:42:18,76 - lsm, INFO, ALL IS WELL  
03.02.2017  4:42:33,25 - lsm, INFO, ALL IS WELL  
03.02.2017  4:42:47,58 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:42:47,97 - lsm, INFO, ALL IS WELL  
03.02.2017  4:43:02,43 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:43:02,87 - lsm, INFO, ALL IS WELL  
03.02.2017  4:43:17,31 - lsm, INFO, ALL IS WELL  
03.02.2017  4:43:31,54 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:43:32,39 - lsm, INFO, ALL IS WELL  
03.02.2017  4:43:46,80 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:43:47,23 - lsm, INFO, ALL IS WELL  
03.02.2017  4:44:01,66 - lsm, INFO, ALL IS WELL  
03.02.2017  4:44:15,98 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:44:16,34 - lsm, INFO, ALL IS WELL  
03.02.2017  4:44:30,82 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:44:31,18 - lsm, INFO, ALL IS WELL  
03.02.2017  4:44:45,71 - lsm, INFO, ALL IS WELL  
03.02.2017  4:44:59,95 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:45:00,32 - lsm, INFO, ALL IS WELL  
03.02.2017  4:45:14,73 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:45:15,11 - lsm, INFO, ALL IS WELL  
03.02.2017  4:45:29,54 - lsm, INFO, ALL IS WELL  
03.02.2017  4:45:43,77 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:45:44,14 - lsm, INFO, ALL IS WELL  
03.02.2017  4:45:58,62 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:45:59,01 - lsm, INFO, ALL IS WELL  
03.02.2017  4:46:13,42 - lsm, INFO, ALL IS WELL  
03.02.2017  4:46:27,67 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:46:28,04 - lsm, INFO, ALL IS WELL  
03.02.2017  4:46:42,47 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:46:42,87 - lsm, INFO, ALL IS WELL  
03.02.2017  4:46:57,32 - lsm, INFO, ALL IS WELL  
03.02.2017  4:47:11,54 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:47:11,90 - lsm, INFO, ALL IS WELL  
03.02.2017  4:47:26,35 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:47:26,71 - lsm, INFO, ALL IS WELL  
03.02.2017  4:47:41,13 - lsm, INFO, ALL IS WELL  
03.02.2017  4:47:55,48 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:47:55,86 - lsm, INFO, ALL IS WELL  
03.02.2017  4:48:10,38 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:48:11,05 - lsm, INFO, ALL IS WELL  
03.02.2017  4:48:25,53 - lsm, INFO, ALL IS WELL  
03.02.2017  4:48:39,78 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:48:40,12 - lsm, INFO, ALL IS WELL  
03.02.2017  4:48:54,62 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:48:54,98 - lsm, INFO, ALL IS WELL  
03.02.2017  4:49:09,41 - lsm, INFO, ALL IS WELL  
03.02.2017  4:49:23,66 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:49:24,04 - lsm, INFO, ALL IS WELL  
03.02.2017  4:49:38,48 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:49:38,85 - lsm, INFO, ALL IS WELL  
03.02.2017  4:49:53,27 - lsm, INFO, ALL IS WELL  
03.02.2017  4:50:07,52 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:50:08,22 - lsm, INFO, ALL IS WELL  
03.02.2017  4:50:22,77 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:50:23,24 - lsm, INFO, ALL IS WELL  
03.02.2017  4:50:37,76 - lsm, INFO, ALL IS WELL  
03.02.2017  4:50:52,05 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:50:52,43 - lsm, INFO, ALL IS WELL  
03.02.2017  4:51:06,96 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:51:07,41 - lsm, INFO, ALL IS WELL  
03.02.2017  4:51:22,05 - lsm, INFO, ALL IS WELL  
03.02.2017  4:51:36,27 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:51:36,63 - lsm, INFO, ALL IS WELL  
03.02.2017  4:51:51,06 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:51:51,42 - lsm, INFO, ALL IS WELL  
03.02.2017  4:52:05,85 - lsm, INFO, ALL IS WELL  
03.02.2017  4:52:20,09 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:52:20,62 - lsm, INFO, ALL IS WELL  
03.02.2017  4:52:35,06 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:52:35,42 - lsm, INFO, ALL IS WELL  
03.02.2017  4:52:49,87 - lsm, INFO, ALL IS WELL  
03.02.2017  4:53:04,17 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:53:04,52 - lsm, INFO, ALL IS WELL  
03.02.2017  4:53:18,97 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:53:19,34 - lsm, INFO, ALL IS WELL  
03.02.2017  4:53:33,79 - lsm, INFO, ALL IS WELL  
03.02.2017  4:53:48,06 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:53:48,41 - lsm, INFO, ALL IS WELL  
03.02.2017  4:54:02,83 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:54:03,18 - lsm, INFO, ALL IS WELL  
03.02.2017  4:54:17,71 - lsm, INFO, ALL IS WELL  
03.02.2017  4:54:31,97 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:54:32,46 - lsm, INFO, ALL IS WELL  
03.02.2017  4:54:46,90 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:54:47,27 - lsm, INFO, ALL IS WELL  
03.02.2017  4:55:01,70 - lsm, INFO, ALL IS WELL  
03.02.2017  4:55:15,94 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:55:16,31 - lsm, INFO, ALL IS WELL  
03.02.2017  4:55:30,75 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:55:31,13 - lsm, INFO, ALL IS WELL  
03.02.2017  4:55:45,58 - lsm, INFO, ALL IS WELL  
03.02.2017  4:55:59,83 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:56:00,19 - lsm, INFO, ALL IS WELL  
03.02.2017  4:56:14,63 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:56:14,98 - lsm, INFO, ALL IS WELL  
03.02.2017  4:56:29,43 - lsm, INFO, ALL IS WELL  
03.02.2017  4:56:43,68 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:56:44,05 - lsm, INFO, ALL IS WELL  
03.02.2017  4:56:58,49 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:56:58,88 - lsm, INFO, ALL IS WELL  
03.02.2017  4:57:13,36 - lsm, INFO, ALL IS WELL  
03.02.2017  4:57:27,70 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:57:28,06 - lsm, INFO, ALL IS WELL  
03.02.2017  4:57:42,53 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:57:42,89 - lsm, INFO, ALL IS WELL  
03.02.2017  4:57:57,35 - lsm, INFO, ALL IS WELL  
03.02.2017  4:58:11,61 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:58:11,99 - lsm, INFO, ALL IS WELL  
03.02.2017  4:58:26,40 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:58:26,77 - lsm, INFO, ALL IS WELL  
03.02.2017  4:58:41,29 - lsm, INFO, ALL IS WELL  
03.02.2017  4:58:55,63 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:58:56,02 - lsm, INFO, ALL IS WELL  
03.02.2017  4:59:10,57 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:59:10,93 - lsm, INFO, ALL IS WELL  
03.02.2017  4:59:25,34 - lsm, INFO, ALL IS WELL  
03.02.2017  4:59:39,59 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  4:59:39,94 - lsm, INFO, ALL IS WELL  
03.02.2017  4:59:54,42 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  4:59:54,79 - lsm, INFO, ALL IS WELL  
03.02.2017  5:00:09,22 - lsm, INFO, ALL IS WELL  
03.02.2017  5:00:23,55 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:00:23,91 - lsm, INFO, ALL IS WELL  
03.02.2017  5:00:38,34 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:00:38,71 - lsm, INFO, ALL IS WELL  
03.02.2017  5:00:53,14 - lsm, INFO, ALL IS WELL  
03.02.2017  5:01:07,45 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:01:07,82 - lsm, INFO, ALL IS WELL  
03.02.2017  5:01:22,27 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:01:22,62 - lsm, INFO, ALL IS WELL  
03.02.2017  5:01:37,04 - lsm, INFO, ALL IS WELL  
03.02.2017  5:01:51,28 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:01:51,65 - lsm, INFO, ALL IS WELL  
03.02.2017  5:02:06,10 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:02:06,46 - lsm, INFO, ALL IS WELL  
03.02.2017  5:02:20,92 - lsm, INFO, ALL IS WELL  
03.02.2017  5:02:35,18 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:02:35,54 - lsm, INFO, ALL IS WELL  
03.02.2017  5:02:50,02 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:02:50,42 - lsm, INFO, ALL IS WELL  
03.02.2017  5:03:04,84 - lsm, INFO, ALL IS WELL  
03.02.2017  5:03:19,08 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:03:19,46 - lsm, INFO, ALL IS WELL  
03.02.2017  5:03:33,90 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:03:34,27 - lsm, INFO, ALL IS WELL  
03.02.2017  5:03:48,70 - lsm, INFO, ALL IS WELL  
03.02.2017  5:04:02,95 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:04:03,30 - lsm, INFO, ALL IS WELL  
03.02.2017  5:04:17,73 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:04:18,12 - lsm, INFO, ALL IS WELL  
03.02.2017  5:04:32,63 - lsm, INFO, ALL IS WELL  
03.02.2017  5:04:46,88 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:04:47,25 - lsm, INFO, ALL IS WELL  
03.02.2017  5:05:01,68 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:05:02,18 - lsm, INFO, ALL IS WELL  
03.02.2017  5:05:16,63 - lsm, INFO, ALL IS WELL  
03.02.2017  5:05:30,88 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:05:31,26 - lsm, INFO, ALL IS WELL  
03.02.2017  5:05:45,71 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:05:46,09 - lsm, INFO, ALL IS WELL  
03.02.2017  5:06:00,55 - lsm, INFO, ALL IS WELL  
03.02.2017  5:06:14,86 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:06:15,22 - lsm, INFO, ALL IS WELL  
03.02.2017  5:06:29,68 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:06:30,05 - lsm, INFO, ALL IS WELL  
03.02.2017  5:06:44,49 - lsm, INFO, ALL IS WELL  
03.02.2017  5:06:58,70 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:06:59,05 - lsm, INFO, ALL IS WELL  
03.02.2017  5:07:13,49 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:07:13,87 - lsm, INFO, ALL IS WELL  
03.02.2017  5:07:28,29 - lsm, INFO, ALL IS WELL  
03.02.2017  5:07:42,54 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:07:42,93 - lsm, INFO, ALL IS WELL  
03.02.2017  5:07:57,35 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:07:57,71 - lsm, INFO, ALL IS WELL  
03.02.2017  5:08:12,14 - lsm, INFO, ALL IS WELL  
03.02.2017  5:08:26,45 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:08:26,82 - lsm, INFO, ALL IS WELL  
03.02.2017  5:08:41,48 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:08:41,99 - lsm, INFO, ALL IS WELL  
03.02.2017  5:08:56,43 - lsm, INFO, ALL IS WELL  
03.02.2017  5:09:10,73 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  5:09:11,14 - lsm, INFO, ALL IS WELL  
03.02.2017  5:09:25,68 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  5:09:26,06 - lsm, INFO, ALL IS WELL  
03.02.2017  5:09:40,61 - lsm, INFO, ALL IS WELL  
03.02.2017  5:09:54,86 - nsd, INFO, NOW IS NOT WORKING TIME  
